User ID,Device ID,Device,Interaction Type,Status,Timestamp
8,SS07758,Smart Scale,check BMI,idle,2024-12-15 01:12:35
7,V000719,Vacuum,battery check,idle,2024-12-15 01:25:35
2,SSC4869,Smart Security Camera,rotate camera,idle,2024-12-15 01:11:35
9,SLK1512,Smart Lock,check status,unlocked,2024-12-15 01:12:35
6,SLK4210,Smart Lock,check status,locked,2024-12-15 01:41:35
4,SH01185,Smart Hub,check device status,disconnected,2024-12-15 01:24:35
2,F008480,Fridge,temperature change,powered on,2024-12-15 01:04:35
4,SP05890,Smart Plug,check power consumption,off,2024-12-15 00:54:35
4,SP06084,Smart Plug,turn on,off,2024-12-15 00:56:35
5,SLK8247,Smart Lock,check status,locking in progress,2024-12-15 01:14:35
4,F007435,Fridge,door close,powered on,2024-12-15 01:26:35
6,SCM5723,Smart Coffee Machine,start brewing,idle,2024-12-15 01:02:35
6,SLK2641,Smart Lock,unlock,locked,2024-12-15 00:46:35
8,SCM9596,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:29:35
1,SH05449,Smart Hub,reconnect,disconnected,2024-12-15 01:10:35
7,F002462,Fridge,door open,powered on,2024-12-15 01:32:35
1,SLK6191,Smart Lock,check status,unlocked,2024-12-15 00:48:35
4,SH06003,Smart Hub,add new device,connected,2024-12-15 00:56:35
2,SH08592,Smart Hub,reconnect,disconnected,2024-12-15 01:04:35
8,AC03038,Air Conditioner,temperature change,powered on,2024-12-15 01:12:35
5,SS01364,Smart Scale,check BMI,idle,2024-12-15 01:14:35
4,SH05431,Smart Hub,add new device,connected,2024-12-15 01:40:35
8,V006827,Vacuum,stop cleaning,cleaning,2024-12-15 01:07:35
5,T006927,TV,channel change,on,2024-12-15 01:24:35
6,T001911,TV,channel change,on,2024-12-15 00:58:35
3,SCM3377,Smart Coffee Machine,check coffee level,idle,2024-12-15 00:49:35
4,SP00796,Smart Plug,check power consumption,off,2024-12-15 01:02:35
4,T006253,TV,channel change,on,2024-12-15 01:34:35
2,SLK1848,Smart Lock,lock,unlocked,2024-12-15 01:31:35
4,SLK4366,Smart Lock,unlock,locked,2024-12-15 00:55:35
3,SS00425,Smart Scale,check BMI,idle,2024-12-15 01:06:35
9,T002618,TV,mute,on,2024-12-15 00:54:35
6,AC04844,Air Conditioner,temperature change,powered on,2024-12-15 01:17:35
6,SH06279,Smart Hub,reconnect,disconnected,2024-12-15 01:07:35
2,SH08462,Smart Hub,add new device,connected,2024-12-15 01:22:35
3,AC00578,Air Conditioner,mode change,powered on,2024-12-15 01:20:35
4,SH08400,Smart Hub,reconnect,disconnected,2024-12-15 00:55:35
1,SH05182,Smart Hub,add new device,connected,2024-12-15 01:37:35
1,SLK2901,Smart Lock,check status,unlocked,2024-12-15 00:47:35
1,SP00625,Smart Plug,check power consumption,on,2024-12-15 01:06:35
3,SCM4684,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:15:35
6,SLK1826,Smart Lock,check status,locked,2024-12-15 00:50:35
8,SSC8239,Smart Security Camera,rotate camera,recording,2024-12-15 01:33:35
2,SS05105,Smart Scale,check BMI,idle,2024-12-15 01:21:35
5,T005411,TV,volume change,on,2024-12-15 01:12:35
8,SLK7583,Smart Lock,lock,locking in progress,2024-12-15 00:47:35
6,SS09937,Smart Scale,check BMI,idle,2024-12-15 00:43:35
6,SS09503,Smart Scale,check BMI,idle,2024-12-15 01:18:35
8,SS09633,Smart Scale,check BMI,idle,2024-12-15 00:46:35
8,AC06668,Air Conditioner,fan speed change,powered on,2024-12-15 01:30:35
3,SH05773,Smart Hub,check device status,connected,2024-12-15 01:07:35
8,SLK5071,Smart Lock,check status,locking in progress,2024-12-15 00:47:35
6,SLK7376,Smart Lock,check status,unlocked,2024-12-15 00:43:35
5,V009814,Vacuum,start cleaning,idle,2024-12-15 00:42:35
4,SLK8603,Smart Lock,unlock,locked,2024-12-15 01:24:35
8,SLK4257,Smart Lock,unlock,locked,2024-12-15 01:28:35
5,SLK1441,Smart Lock,check status,locked,2024-12-15 00:45:35
2,SH08317,Smart Hub,check device status,connected,2024-12-15 01:23:35
4,SP04547,Smart Plug,turn off,on,2024-12-15 01:15:35
9,SS03906,Smart Scale,check BMI,idle,2024-12-15 00:48:35
7,SCM4619,Smart Coffee Machine,check coffee level,brewing,2024-12-15 00:43:35
4,SH05221,Smart Hub,reconnect,disconnected,2024-12-15 01:39:35
3,SSC6094,Smart Security Camera,rotate camera,idle,2024-12-15 01:25:35
8,SP09776,Smart Plug,turn on,off,2024-12-15 01:31:35
3,V009603,Vacuum,stop cleaning,cleaning,2024-12-15 01:12:35
6,T002836,TV,volume change,on,2024-12-15 01:31:35
7,T007197,TV,volume change,on,2024-12-15 00:52:35
8,SSC3836,Smart Security Camera,start recording,idle,2024-12-15 01:22:35
3,F003479,Fridge,door close,powered on,2024-12-15 01:22:35
1,SCM4831,Smart Coffee Machine,check coffee level,brewing,2024-12-15 00:50:35
7,SSC4072,Smart Security Camera,start recording,idle,2024-12-15 01:15:35
5,F008440,Fridge,door open,powered on,2024-12-15 01:12:35
5,V003419,Vacuum,start cleaning,idle,2024-12-15 00:51:35
2,SH03196,Smart Hub,check device status,disconnected,2024-12-15 01:12:35
6,SH00770,Smart Hub,add new device,connected,2024-12-15 01:17:35
4,SLK1357,Smart Lock,check status,unlocked,2024-12-15 00:54:35
3,SS02405,Smart Scale,measure weight,measuring,2024-12-15 01:23:35
2,SS01483,Smart Scale,check BMI,idle,2024-12-15 00:46:35
6,SP01270,Smart Plug,check power consumption,on,2024-12-15 01:32:35
7,SLK4189,Smart Lock,lock,locking in progress,2024-12-15 01:40:35
2,SLK0723,Smart Lock,lock,locking in progress,2024-12-15 01:00:35
7,SLK2990,Smart Lock,check status,unlocked,2024-12-15 01:09:35
9,SCM2150,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:11:35
9,SSC9685,Smart Security Camera,rotate camera,recording,2024-12-15 01:38:35
7,F003796,Fridge,door close,powered on,2024-12-15 01:37:35
3,SP06441,Smart Plug,turn on,off,2024-12-15 00:54:35
7,SP00228,Smart Plug,turn on,off,2024-12-15 01:32:35
6,SS08716,Smart Scale,check BMI,measuring,2024-12-15 01:06:35
9,SSC3115,Smart Security Camera,rotate camera,idle,2024-12-15 01:04:35
6,F000039,Fridge,door close,powered on,2024-12-15 01:20:35
7,SP00189,Smart Plug,check power consumption,off,2024-12-15 00:55:35
8,SS09416,Smart Scale,measure weight,measuring,2024-12-15 01:09:35
5,SP02677,Smart Plug,check power consumption,off,2024-12-15 01:35:35
6,T000220,TV,volume change,on,2024-12-15 01:27:35
3,SSC6413,Smart Security Camera,rotate camera,idle,2024-12-15 01:00:35
6,SH00262,Smart Hub,check device status,connected,2024-12-15 01:08:35
8,SLK6602,Smart Lock,lock,unlocked,2024-12-15 01:16:35
2,SS06511,Smart Scale,check BMI,idle,2024-12-15 00:59:35
1,SLK1638,Smart Lock,check status,locking in progress,2024-12-15 01:01:35
4,SSC9094,Smart Security Camera,rotate camera,idle,2024-12-15 00:50:35
7,SH07236,Smart Hub,check device status,connected,2024-12-15 01:20:35
2,SP04696,Smart Plug,check power consumption,off,2024-12-15 01:08:35
5,SH00396,Smart Hub,check device status,disconnected,2024-12-15 01:06:35
2,T009438,TV,mute,on,2024-12-15 01:04:35
1,SSC7400,Smart Security Camera,rotate camera,recording,2024-12-15 01:05:35
5,T009043,TV,mute,on,2024-12-15 01:32:35
8,SH03887,Smart Hub,add new device,connected,2024-12-15 01:24:35
1,SLK6141,Smart Lock,lock,unlocked,2024-12-15 00:47:35
9,SCM2908,Smart Coffee Machine,start brewing,idle,2024-12-15 00:52:35
4,SSC9623,Smart Security Camera,rotate camera,recording,2024-12-15 01:09:35
2,SCM3172,Smart Coffee Machine,check coffee level,idle,2024-12-15 00:53:35
5,SS08673,Smart Scale,check BMI,idle,2024-12-15 01:07:35
1,SSC2400,Smart Security Camera,rotate camera,idle,2024-12-15 01:15:35
2,SCM9823,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:38:35
2,F005821,Fridge,temperature change,powered on,2024-12-15 01:14:35
6,AC03685,Air Conditioner,mode change,powered on,2024-12-15 00:43:35
6,SH04339,Smart Hub,check device status,disconnected,2024-12-15 00:48:35
9,SP09414,Smart Plug,turn on,off,2024-12-15 00:44:35
4,SS00324,Smart Scale,check BMI,idle,2024-12-15 01:23:35
9,SCM3455,Smart Coffee Machine,start brewing,idle,2024-12-15 01:40:35
1,SP02529,Smart Plug,turn off,on,2024-12-15 00:57:35
4,SS05967,Smart Scale,check BMI,measuring,2024-12-15 01:16:35
1,T007732,TV,mute,on,2024-12-15 01:25:35
8,SS01530,Smart Scale,check BMI,idle,2024-12-15 01:18:35
4,AC02047,Air Conditioner,fan speed change,powered on,2024-12-15 01:39:35
7,SL00785,Smart Light,mode change,on,2024-12-15 01:41:35
5,SL03481,Smart Light,brightness change,on,2024-12-15 01:17:35
9,SP00055,Smart Plug,turn off,on,2024-12-15 01:11:35
8,SSC9938,Smart Security Camera,rotate camera,idle,2024-12-15 01:26:35
2,SCM6021,Smart Coffee Machine,stop brewing,brewing,2024-12-15 00:58:35
5,SH08922,Smart Hub,check device status,disconnected,2024-12-15 01:15:35
6,SCM2926,Smart Coffee Machine,check coffee level,idle,2024-12-15 00:46:35
1,AC06397,Air Conditioner,temperature change,powered on,2024-12-15 00:58:35
9,V003424,Vacuum,start cleaning,idle,2024-12-15 00:56:35
6,SP07959,Smart Plug,turn off,on,2024-12-15 01:07:35
3,SSC5948,Smart Security Camera,rotate camera,recording,2024-12-15 01:15:35
2,SSC8081,Smart Security Camera,rotate camera,idle,2024-12-15 01:24:35
3,SLK9308,Smart Lock,check status,locked,2024-12-15 00:56:35
1,SCM4704,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:18:35
9,SH04389,Smart Hub,add new device,connected,2024-12-15 01:07:35
6,T000158,TV,volume change,on,2024-12-15 01:18:35
8,SS03184,Smart Scale,check BMI,idle,2024-12-15 01:31:35
7,V003447,Vacuum,stop cleaning,cleaning,2024-12-15 01:15:35
6,SH02381,Smart Hub,add new device,connected,2024-12-15 01:41:35
6,SCM6172,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:20:35
7,SLK9350,Smart Lock,check status,locking in progress,2024-12-15 00:47:35
2,SLK5383,Smart Lock,check status,unlocked,2024-12-15 01:04:35
5,SSC2257,Smart Security Camera,start recording,idle,2024-12-15 01:01:35
2,SP09330,Smart Plug,turn off,on,2024-12-15 00:51:35
3,SCM2879,Smart Coffee Machine,stop brewing,brewing,2024-12-15 00:47:35
1,V005772,Vacuum,stop cleaning,cleaning,2024-12-15 01:35:35
3,SS04362,Smart Scale,check BMI,measuring,2024-12-15 01:01:35
7,SH02084,Smart Hub,reconnect,disconnected,2024-12-15 00:46:35
9,SCM8255,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:19:35
8,SSC1462,Smart Security Camera,rotate camera,recording,2024-12-15 00:44:35
8,SSC7815,Smart Security Camera,rotate camera,idle,2024-12-15 00:51:35
1,SP02781,Smart Plug,turn on,off,2024-12-15 01:00:35
8,SS07694,Smart Scale,measure weight,measuring,2024-12-15 01:05:35
7,SLK9578,Smart Lock,lock,locking in progress,2024-12-15 01:26:35
5,SL09105,Smart Light,mode change,on,2024-12-15 01:33:35
6,SS08082,Smart Scale,check BMI,idle,2024-12-15 01:23:35
6,SSC8215,Smart Security Camera,rotate camera,recording,2024-12-15 01:20:35
1,F005646,Fridge,door open,powered on,2024-12-15 00:43:35
7,SL02656,Smart Light,color change,on,2024-12-15 00:54:35
2,F008043,Fridge,door open,powered on,2024-12-15 00:50:35
5,SH04260,Smart Hub,check device status,connected,2024-12-15 00:53:35
6,SCM1504,Smart Coffee Machine,check coffee level,brewing,2024-12-15 00:48:35
6,SS04610,Smart Scale,check BMI,idle,2024-12-15 00:57:35
5,SLK7582,Smart Lock,lock,locking in progress,2024-12-15 01:22:35
1,AC02800,Air Conditioner,mode change,powered on,2024-12-15 01:26:35
7,AC04099,Air Conditioner,fan speed change,powered on,2024-12-15 01:00:35
1,SCM1361,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:38:35
7,T006515,TV,channel change,on,2024-12-15 01:08:35
7,SSC0806,Smart Security Camera,start recording,idle,2024-12-15 01:06:35
9,SLK4796,Smart Lock,check status,locking in progress,2024-12-15 01:41:35
1,SL07379,Smart Light,color change,on,2024-12-15 01:18:35
2,SH06631,Smart Hub,reconnect,disconnected,2024-12-15 01:36:35
9,V003233,Vacuum,start cleaning,idle,2024-12-15 01:00:35
1,SS05550,Smart Scale,measure weight,measuring,2024-12-15 00:47:35
2,SL00741,Smart Light,brightness change,on,2024-12-15 01:24:35
2,SS02109,Smart Scale,check BMI,idle,2024-12-15 00:57:35
9,SCM6775,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:37:35
3,SP08734,Smart Plug,check power consumption,off,2024-12-15 01:06:35
7,SH00491,Smart Hub,check device status,connected,2024-12-15 01:26:35
2,SS05831,Smart Scale,check BMI,idle,2024-12-15 00:42:35
1,SLK5790,Smart Lock,unlock,locked,2024-12-15 00:55:35
9,AC04481,Air Conditioner,temperature change,powered on,2024-12-15 00:45:35
7,SSC6988,Smart Security Camera,rotate camera,idle,2024-12-15 01:13:35
7,T007251,TV,mute,on,2024-12-15 01:33:35
7,V001814,Vacuum,stop cleaning,cleaning,2024-12-15 01:33:35
6,T004559,TV,volume change,on,2024-12-15 01:14:35
5,SP08694,Smart Plug,turn on,off,2024-12-15 01:29:35
1,SS08875,Smart Scale,measure weight,measuring,2024-12-15 00:49:35
6,SL06694,Smart Light,mode change,on,2024-12-15 01:15:35
5,SSC2922,Smart Security Camera,stop recording,recording,2024-12-15 01:03:35
1,SCM6924,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:37:35
2,F007787,Fridge,door close,powered on,2024-12-15 01:10:35
4,SH01059,Smart Hub,check device status,connected,2024-12-15 01:41:35
6,F002805,Fridge,door close,powered on,2024-12-15 01:22:35
2,AC07476,Air Conditioner,mode change,powered on,2024-12-15 01:29:35
2,SS09012,Smart Scale,measure weight,measuring,2024-12-15 00:50:35
6,SLK4511,Smart Lock,lock,locking in progress,2024-12-15 00:52:35
9,SLK5862,Smart Lock,unlock,locked,2024-12-15 00:45:35
2,AC03700,Air Conditioner,mode change,powered on,2024-12-15 01:20:35
5,SCM1924,Smart Coffee Machine,start brewing,idle,2024-12-15 00:59:35
2,SH00297,Smart Hub,reconnect,disconnected,2024-12-15 01:16:35
3,SH06510,Smart Hub,check device status,disconnected,2024-12-15 01:18:35
1,SCM6116,Smart Coffee Machine,start brewing,idle,2024-12-15 00:42:35
7,SLK2865,Smart Lock,lock,locking in progress,2024-12-15 00:49:35
8,SSC9974,Smart Security Camera,rotate camera,recording,2024-12-15 00:49:35
9,SH01294,Smart Hub,check device status,connected,2024-12-15 01:09:35
5,SH07925,Smart Hub,add new device,connected,2024-12-15 01:35:35
9,SL03881,Smart Light,brightness change,on,2024-12-15 01:35:35
6,SS00216,Smart Scale,check BMI,measuring,2024-12-15 01:35:35
3,SS00120,Smart Scale,check BMI,measuring,2024-12-15 01:10:35
8,SH03810,Smart Hub,check device status,connected,2024-12-15 01:03:35
4,SH06984,Smart Hub,check device status,connected,2024-12-15 01:31:35
5,SH07561,Smart Hub,add new device,connected,2024-12-15 01:19:35
5,SSC4994,Smart Security Camera,start recording,idle,2024-12-15 00:47:35
4,SLK9557,Smart Lock,check status,unlocked,2024-12-15 00:58:35
2,SCM2808,Smart Coffee Machine,check coffee level,brewing,2024-12-15 00:51:35
9,F009938,Fridge,door open,powered on,2024-12-15 01:15:35
9,SCM4142,Smart Coffee Machine,start brewing,idle,2024-12-15 00:52:35
2,SH00365,Smart Hub,reconnect,disconnected,2024-12-15 01:34:35
4,SSC7413,Smart Security Camera,start recording,idle,2024-12-15 01:07:35
2,SS09207,Smart Scale,check BMI,measuring,2024-12-15 00:50:35
6,SP06282,Smart Plug,check power consumption,off,2024-12-15 00:43:35
9,SP00565,Smart Plug,turn on,off,2024-12-15 01:00:35
9,F004615,Fridge,door open,powered on,2024-12-15 01:17:35
1,SP09074,Smart Plug,check power consumption,on,2024-12-15 00:53:35
1,F007929,Fridge,temperature change,powered on,2024-12-15 01:19:35
8,SH02395,Smart Hub,check device status,connected,2024-12-15 00:55:35
1,SH02535,Smart Hub,check device status,disconnected,2024-12-15 01:16:35
9,SS05694,Smart Scale,check BMI,idle,2024-12-15 01:41:35
5,SLK0592,Smart Lock,check status,unlocked,2024-12-15 01:20:35
5,SH08865,Smart Hub,check device status,connected,2024-12-15 00:59:35
5,SH02030,Smart Hub,add new device,connected,2024-12-15 00:49:35
4,AC00955,Air Conditioner,mode change,powered on,2024-12-15 01:40:35
9,SH06831,Smart Hub,reconnect,disconnected,2024-12-15 00:55:35
3,SLK7080,Smart Lock,lock,unlocked,2024-12-15 01:26:35
6,SLK7783,Smart Lock,check status,locking in progress,2024-12-15 01:01:35
7,SP06943,Smart Plug,check power consumption,off,2024-12-15 01:40:35
9,V005713,Vacuum,start cleaning,idle,2024-12-15 00:52:35
6,V002641,Vacuum,start cleaning,idle,2024-12-15 00:58:35
7,SSC1959,Smart Security Camera,rotate camera,idle,2024-12-15 00:49:35
8,SSC0204,Smart Security Camera,stop recording,recording,2024-12-15 01:24:35
8,AC02962,Air Conditioner,mode change,powered on,2024-12-15 01:31:35
6,SH04214,Smart Hub,reconnect,disconnected,2024-12-15 01:17:35
8,SLK8152,Smart Lock,check status,unlocked,2024-12-15 01:36:35
7,SH02194,Smart Hub,check device status,disconnected,2024-12-15 00:47:35
6,SP07383,Smart Plug,turn on,off,2024-12-15 01:13:35
8,F009094,Fridge,door open,powered on,2024-12-15 00:57:35
8,SSC2894,Smart Security Camera,rotate camera,idle,2024-12-15 01:21:35
4,T008998,TV,volume change,on,2024-12-15 01:26:35
7,SP09286,Smart Plug,check power consumption,off,2024-12-15 00:45:35
3,SCM0946,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:21:35
2,V000571,Vacuum,stop cleaning,cleaning,2024-12-15 01:27:35
7,T007094,TV,mute,on,2024-12-15 01:16:35
6,SP03567,Smart Plug,turn on,off,2024-12-15 01:21:35
6,SSC8623,Smart Security Camera,rotate camera,recording,2024-12-15 01:13:35
8,V007333,Vacuum,stop cleaning,cleaning,2024-12-15 00:48:35
8,SLK3831,Smart Lock,lock,locking in progress,2024-12-15 01:37:35
1,SLK9722,Smart Lock,lock,unlocked,2024-12-15 01:06:35
7,F004068,Fridge,temperature change,powered on,2024-12-15 00:48:35
9,SP06601,Smart Plug,check power consumption,on,2024-12-15 00:47:35
6,SP03555,Smart Plug,check power consumption,off,2024-12-15 00:45:35
6,V001066,Vacuum,stop cleaning,cleaning,2024-12-15 00:46:35
4,SH04378,Smart Hub,add new device,connected,2024-12-15 01:30:35
3,SSC4297,Smart Security Camera,rotate camera,idle,2024-12-15 00:54:35
9,SSC9626,Smart Security Camera,rotate camera,recording,2024-12-15 00:44:35
1,SCM4203,Smart Coffee Machine,start brewing,idle,2024-12-15 01:04:35
6,SP02502,Smart Plug,turn off,on,2024-12-15 01:10:35
8,SP03020,Smart Plug,turn off,on,2024-12-15 01:36:35
4,SP04545,Smart Plug,check power consumption,off,2024-12-15 01:16:35
8,AC05436,Air Conditioner,mode change,powered on,2024-12-15 01:29:35
6,SCM8815,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:38:35
6,SLK7675,Smart Lock,check status,unlocked,2024-12-15 00:42:35
6,SS02171,Smart Scale,check BMI,idle,2024-12-15 01:01:35
3,SLK1000,Smart Lock,check status,locking in progress,2024-12-15 01:03:35
3,SCM7863,Smart Coffee Machine,start brewing,idle,2024-12-15 00:45:35
6,SSC3060,Smart Security Camera,start recording,idle,2024-12-15 00:59:35
3,SSC0016,Smart Security Camera,rotate camera,idle,2024-12-15 01:12:35
1,SSC2505,Smart Security Camera,rotate camera,recording,2024-12-15 00:48:35
6,SL03951,Smart Light,mode change,on,2024-12-15 01:28:35
6,SH00152,Smart Hub,check device status,connected,2024-12-15 01:02:35
1,SSC4272,Smart Security Camera,stop recording,recording,2024-12-15 01:09:35
6,F008072,Fridge,door close,powered on,2024-12-15 00:46:35
8,V000670,Vacuum,stop cleaning,cleaning,2024-12-15 00:50:35
6,SCM7250,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:16:35
6,SSC4459,Smart Security Camera,stop recording,recording,2024-12-15 01:19:35
2,SS06435,Smart Scale,check BMI,idle,2024-12-15 00:59:35
4,V006797,Vacuum,start cleaning,idle,2024-12-15 01:08:35
2,SP05457,Smart Plug,turn on,off,2024-12-15 01:37:35
4,SCM6184,Smart Coffee Machine,start brewing,idle,2024-12-15 01:39:35
6,SLK2253,Smart Lock,unlock,locked,2024-12-15 00:57:35
9,SH04879,Smart Hub,reconnect,disconnected,2024-12-15 01:40:35
2,SP09942,Smart Plug,check power consumption,off,2024-12-15 01:21:35
6,SH05719,Smart Hub,check device status,disconnected,2024-12-15 01:26:35
1,SSC0346,Smart Security Camera,rotate camera,idle,2024-12-15 01:11:35
6,F008865,Fridge,door close,powered on,2024-12-15 01:39:35
2,SCM3487,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:19:35
8,SS06059,Smart Scale,check BMI,measuring,2024-12-15 00:56:35
5,SLK0777,Smart Lock,lock,locking in progress,2024-12-15 01:15:35
2,SH08170,Smart Hub,check device status,disconnected,2024-12-15 00:58:35
8,SCM9811,Smart Coffee Machine,check coffee level,brewing,2024-12-15 00:47:35
6,SP00208,Smart Plug,check power consumption,off,2024-12-15 01:32:35
6,SSC6572,Smart Security Camera,rotate camera,idle,2024-12-15 01:16:35
6,V009737,Vacuum,battery check,idle,2024-12-15 01:10:35
8,AC05713,Air Conditioner,mode change,powered on,2024-12-15 00:48:35
9,T006878,TV,volume change,on,2024-12-15 00:55:35
6,SCM3099,Smart Coffee Machine,check coffee level,idle,2024-12-15 01:36:35
8,SLK3282,Smart Lock,lock,locking in progress,2024-12-15 00:59:35
7,SP08348,Smart Plug,check power consumption,on,2024-12-15 01:13:35
5,V006096,Vacuum,start cleaning,idle,2024-12-15 00:59:35
8,SP05835,Smart Plug,turn off,on,2024-12-15 01:31:35
3,T004858,TV,channel change,on,2024-12-15 01:10:35
5,SS08219,Smart Scale,measure weight,measuring,2024-12-15 00:55:35
5,SH01037,Smart Hub,reconnect,disconnected,2024-12-15 00:44:35
7,SCM8053,Smart Coffee Machine,start brewing,idle,2024-12-15 01:07:35
1,SH04065,Smart Hub,reconnect,disconnected,2024-12-15 00:48:35
1,V005129,Vacuum,start cleaning,idle,2024-12-15 00:54:35
9,AC08538,Air Conditioner,fan speed change,powered on,2024-12-15 01:24:35
3,SS07922,Smart Scale,check BMI,measuring,2024-12-15 00:46:35
5,SH07635,Smart Hub,reconnect,disconnected,2024-12-15 00:47:35
9,SS05859,Smart Scale,check BMI,measuring,2024-12-15 00:55:35
2,SCM7222,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:41:35
8,T000118,TV,volume change,on,2024-12-15 00:58:35
1,SCM3661,Smart Coffee Machine,check coffee level,brewing,2024-12-15 00:54:35
7,SSC4522,Smart Security Camera,start recording,idle,2024-12-15 01:38:35
7,SLK5917,Smart Lock,check status,locking in progress,2024-12-15 01:27:35
5,SS00753,Smart Scale,measure weight,measuring,2024-12-15 01:02:35
2,SCM0077,Smart Coffee Machine,start brewing,idle,2024-12-15 00:52:35
4,F001625,Fridge,door close,powered on,2024-12-15 01:39:35
2,SS02798,Smart Scale,check BMI,idle,2024-12-15 01:17:35
3,SLK9620,Smart Lock,check status,unlocked,2024-12-15 01:15:35
4,T003871,TV,mute,on,2024-12-15 01:16:35
1,SLK6638,Smart Lock,check status,locked,2024-12-15 01:32:35
9,SS06861,Smart Scale,check BMI,idle,2024-12-15 01:34:35
2,SS00394,Smart Scale,check BMI,idle,2024-12-15 01:22:35
4,SSC6419,Smart Security Camera,stop recording,recording,2024-12-15 00:57:35
1,SCM4936,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:16:35
5,SS07415,Smart Scale,measure weight,measuring,2024-12-15 01:08:35
8,SSC6606,Smart Security Camera,rotate camera,idle,2024-12-15 01:20:35
4,SCM5074,Smart Coffee Machine,start brewing,idle,2024-12-15 01:27:35
5,SS04407,Smart Scale,check BMI,measuring,2024-12-15 00:57:35
5,SLK2822,Smart Lock,lock,locking in progress,2024-12-15 01:14:35
9,AC08531,Air Conditioner,mode change,powered on,2024-12-15 00:50:35
6,SSC9002,Smart Security Camera,start recording,idle,2024-12-15 01:03:35
8,SSC6567,Smart Security Camera,rotate camera,recording,2024-12-15 01:13:35
9,SP05773,Smart Plug,turn on,off,2024-12-15 01:07:35
5,SCM0086,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:17:35
8,SCM8284,Smart Coffee Machine,stop brewing,brewing,2024-12-15 01:39:35
7,SH00109,Smart Hub,check device status,disconnected,2024-12-15 00:58:35
5,SLK5461,Smart Lock,check status,locked,2024-12-15 00:54:35
3,AC01838,Air Conditioner,mode change,powered on,2024-12-15 01:35:35
9,T009551,TV,volume change,on,2024-12-15 00:59:35
1,T000953,TV,mute,on,2024-12-15 01:14:35
1,SH03265,Smart Hub,reconnect,disconnected,2024-12-15 01:13:35
5,SH06783,Smart Hub,add new device,connected,2024-12-15 01:04:35
5,T006157,TV,volume change,on,2024-12-15 01:35:35
5,T007961,TV,volume change,on,2024-12-15 00:53:35
2,V003869,Vacuum,start cleaning,idle,2024-12-15 01:06:35
4,SH08922,Smart Hub,add new device,connected,2024-12-15 00:46:35
5,SCM5238,Smart Coffee Machine,check coffee level,brewing,2024-12-15 01:41:35
9,SH01297,Smart Hub,check device status,disconnected,2024-12-15 01:03:35
8,SH05697,Smart Hub,check device status,connected,2024-12-15 01:36:35
5,SCM9028,Smart Coffee Machine,stop brewing,brewing,2024-12-15 00:58:35
6,SH03654,Smart Hub,check device status,connected,2024-12-15 00:46:35
1,T004013,TV,mute,on,2024-12-15 00:42:35
4,T005780,TV,mute,on,2024-12-15 01:23:35
9,SP00711,Smart Plug,turn on,off,2024-12-15 01:22:35
3,SLK7428,Smart Lock,lock,locking in progress,2024-12-15 00:48:35
3,SCM1909,Smart Coffee Machine,start brewing,idle,2024-12-15 01:26:35
4,SCM2191,Smart Coffee Machine,stop brewing,brewing,2024-12-15 00:51:35
5,SLK8365,Smart Lock,unlock,locked,2024-12-15 00:51:35
2,SS03452,Smart Scale,check BMI,measuring,2024-12-15 01:06:35
4,SP02820,Smart Plug,turn on,off,2024-12-15 01:30:35
9,SL03478,Smart Light,color change,on,2024-12-15 00:52:35
9,SSC6380,Smart Security Camera,start recording,idle,2024-12-15 01:41:35
5,SP08665,Smart Plug,turn off,on,2024-12-15 00:51:35
9,SP04846,Smart Plug,turn on,off,2024-12-15 00:50:35
7,T001728,TV,volume change,on,2024-12-15 01:26:35
4,SP05557,Smart Plug,turn off,on,2024-12-15 01:09:35
3,T009959,TV,volume change,on,2024-12-15 01:21:35
9,SSC0896,Smart Security Camera,start recording,idle,2024-12-15 00:44:35
1,SP00920,Smart Plug,turn off,on,2024-12-15 00:54:35
2,SP05504,Smart Plug,turn off,on,2024-12-15 01:24:35
2,SLK6411,Smart Lock,check status,locked,2024-12-15 01:14:35
8,SS04924,Smart Scale,measure weight,measuring,2024-12-15 00:46:35
6,SS01531,Smart Scale,check BMI,idle,2024-12-15 01:37:35
3,SCM3738,Smart Coffee Machine,start brewing,idle,2024-12-15 00:47:35
9,SLK7789,Smart Lock,check status,unlocked,2024-12-15 01:36:35
7,SS01510,Smart Scale,measure weight,measuring,2024-12-15 01:21:35
